"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"CMR","Cameroon",-0.0788663906530475,-0.0791173174037587,-0.0736964123878742,-0.0682353177909213,-0.0667399803946234,-0.0653656922819293,-0.0674188847677296,-0.0689054918579912,-0.0582929650210418,-0.0560628732694945,-0.0686942078185385,-0.0924435977156245,-0.0940309695040316,-0.0953109268869555,-0.0978963943865289,-0.103757700950402,-0.0963482939296323,-0.0959851155902166,-0.0932319895936378,-0.0919513753164461,-0.0956012998638371,-0.0861834368828959,-0.0900547187318489,-0.0915895704861304,-0.0938732234665155,-0.0936703455361516,-0.0932491408292346,-0.0937073578657042,-0.0960350993824226
"CAN","Canada",0.15413478895024,0.15347839650333,0.151670942672168,0.144412657202657,0.145460190876973,0.144851735214043,0.141818783248544,0.139355699827095,0.132045717002505,0.139675174983656,0.14189422587715,0.178904418294488,0.172989161161842,0.173477138771674,0.181677047874683,0.156537969831891,0.157515780939973,0.153474439807565,0.147155201462907,0.153424726599706,0.149930879497263,0.131410282051233,0.119907785154304,0.103841126354305,0.0989913981284024,0.100554828872116,0.0708429071330159,0.0427752824947136,0.0383247628884039
"CPV","Cape Verde",0.0650226295549703,0.0642428703962552,0.0617597484297468,0.0591258951458877,0.062265017582042,0.0650063095906393,0.0504860122406214,0.0366479503094143,0.0401146518202186,0.0385690646680802,0.0631329391365748,0.0315381695801086,0.0304303803212607,0.0346352941593078,0.0381902644117909,0.0348218663935922,0.0495672371729673,0.056749438251155,0.0591555613742141,0.0772315409855726,0.07839508005291,0.0721747179049869,0.0692854359864328,0.0691877444316262,0.0659522719010381,0.0820856857968816,0.0826240688379804,0.0761313319527392,0.0728155671387651
"CAF","Central African Republic",-0.0824038109537528,-0.0822663548098977,-0.0817271367668158,-0.0811611776418416,-0.0836617014785433,-0.0860673099605557,-0.0856938433956543,-0.0852877346236608,-0.0932333312852815,-0.106926057566797,-0.116696015186093,-0.175654767177226,-0.178798714949657,-0.178447692800486,-0.17915337544083,-0.20036955905039,-0.200797163726431,-0.193882119557755,-0.209133049881472,-0.221289004491695,-0.21756991871405,-0.194676714819107,-0.197353523066039,-0.198607800264779,-0.199478606982811,-0.205696572541052,-0.202608821440906,-0.203701811702623,-0.205982791049615
"TCD","Chad",-0.0906630176009301,-0.0906488413480394,-0.0917639902257085,-0.0928432725053563,-0.0909390986085601,-0.0890480247464011,-0.0901743193712755,-0.0911421585302338,-0.100914577522656,-0.0987224792341541,-0.119033775300472,-0.164394412738405,-0.165704544668666,-0.174292080310316,-0.168002645470442,-0.179258049730659,-0.177098350698318,-0.171239072072903,-0.171510705997691,-0.174651271746168,-0.170523246543525,-0.156164167155953,-0.153787446170577,-0.155373156180209,-0.152939211874601,-0.149197322191201,-0.151705123014395,-0.153484671157907,-0.154487268802193
"CHL","Chile",0.0779941089487478,0.0763728581290325,0.0660206068730705,0.0591525664773803,0.0698415264219788,0.0795053951043728,0.0840054353142103,0.0919553411282742,0.0793716682589807,0.0819581796817455,0.0907702945988487,0.0929459576965659,0.0997835770313249,0.105156796573205,0.102962703921398,0.105920842372467,0.102457627293798,0.113015248828783,0.114923590130675,0.131579252360827,0.124672543219957,0.10529665995242,0.0998102273751215,0.0963063250617703,0.0863648700045154,0.0872117630728164,0.0744926549961523,0.0662492864462488,0.0564077390857868
"CHN","China",0.021534259271408,0.0216261526707256,0.0174654603608643,0.0134555197614823,0.0140076676549827,0.0172471822992148,0.0109696261787433,0.0068081439849399,0.0141990249835317,0.0158320639178577,0.042019038585984,0.117497556462176,0.128205579978413,0.144674919903547,0.154610190922478,0.186396447554913,0.187268543242765,0.187715700356247,0.191346540161713,0.0437781625793782,0.0539684678932759,0.0530766517669711,0.0598865622632785,0.0599506129544611,0.12051934085412,0.134867769914276,0.129483421149168,0.122888119615093,0.116668002559288
"COL","Colombia",-0.0727984319205542,-0.0730395055777475,-0.0738212500081904,-0.0729601852787377,-0.0710451077064185,-0.0689614647212437,-0.0664639394164454,-0.0640401997117907,-0.0673420418080601,-0.0634227409560443,-0.0545872099047661,-0.0785271638047869,-0.0756272794928506,-0.0652807082355927,-0.0519434191291525,-0.0409351189567199,-0.0301935932607362,-0.0323883353685843,-0.0334190442109222,-0.0129282895709912,-0.0136951282819642,-0.0178146837912689,-0.0210645137613401,-0.0278765192558555,-0.033892677498813,-0.0281507490124843,-0.0391871202490482,-0.0483707272648454,-0.0493495731908146
"COM","Comoros",-0.0245966482843223,-0.0245005098082987,-0.0238643913582221,-0.0229905401073516,-0.0292600484678453,-0.0362461639772357,-0.0257811543010371,-0.0152961816884342,-0.0353117864680254,-0.0376840319805006,-0.0241669798579679,-0.0676395628131019,-0.0776707161540551,-0.0823800850361368,-0.082952019560398,-0.079124644597412,-0.0769219326484167,-0.077153188955927,-0.0623445606386818,-0.0482367785373584,-0.0543523380335568,-0.0458007504820447,-0.0483321182060953,-0.0585904905040478,-0.0617069523115569,-0.0664072122201668,-0.0658647701210609,-0.0649037334933434,-0.0609233113236657
"COG","Congo",-0.0804386563863793,-0.0809220046112308,-0.091309097430163,-0.102253398436038,-0.0920266915260359,-0.0819699863334429,-0.0859609607015971,-0.0898092077553068,-0.0873256821060923,-0.08258899461367,-0.103220554043091,-0.132532624287777,-0.127837438371154,-0.127526195411344,-0.122833525211107,-0.138103500883637,-0.141971078309934,-0.153534046196614,-0.149434457567739,-0.140220228778024,-0.141940834232576,-0.11670075937409,-0.126748929654661,-0.126781309121548,-0.126121123835946,-0.123508488742889,-0.122750842418768,-0.119230304876637,-0.118195901225712
